WindSpeed9am,Humidity9am,Pressure9am,Temp9am
28,78,1009.9,29.4
33,71,1010.6,29.8
28,75,1010.6,29.7
19,73,1011.3,30.1
20,76,1012.6,29.7
26,72,1013.1,30
19,69,1012.2,30.3
17,73,1012.3,30.2
11,88,1013,28.4
7,81,1013.6,29.4
4,74,1014.1,30.9
9,70,1013.2,29.8
13,75,1013.3,30.2
15,76,1013.8,27.4
9,71,1012.5,29.5
11,80,1011.3,29.1
7,68,1010.5,30.6
9,70,1011.5,30.3
6,68,1011,30.5
9,66,1012,30.5
7,70,1013.1,30.7
11,84,1011.9,28.9
15,81,1011.4,26.9
7,73,1011.7,30.5
7,86,1011.3,25.2
9,79,1010.4,29.6
6,81,1010.9,29.5
15,75,1011.3,30.1
13,82,1011.4,28.3
17,81,1009.5,28
15,77,1008.6,28.7
11,96,1009.4,24.4
24,86,1009.2,26.3
26,76,1008.8,30.2
9,82,1009.1,29.1
11,88,1009.7,27.7
6,79,1008.8,28.5
22,81,1009.3,27.1
9,76,1008.3,30
9,75,1009.2,30
15,73,1009.4,30.4
19,72,1008.2,30.9
11,76,1008,29.3
15,74,1009.4,28.9
2,91,1010.4,26.8
17,78,1009.1,30.8
11,73,1010.5,30.5
4,77,1011.1,28.6
20,77,1010.9,30.5
20,80,1009.8,30.1
9,77,1010.8,30.3
9,80,1012.3,28.3
9,75,1013,29.4
11,73,1013.6,31
19,71,1012.2,30.3
15,72,1010.4,30.8
19,88,1011.1,26
6,79,1011.5,30.4
7,82,1011.2,28.4
4,82,1011.9,29.4
6,77,1012.1,30.2
9,75,1012.4,30.6
15,72,1012.7,30.5
15,74,1013.5,30.5
15,74,1011.1,31.3
7,82,1010.6,28.9
17,76,1010.3,31.4
9,78,1009.8,28.1
15,75,1009.7,30.4
11,80,1010.2,28.3
15,83,1012.8,29.3
7,85,1011.1,28.3
6,76,1009.8,28.8
9,75,1009.3,30.5
22,75,1008.4,29.6
17,88,1006.7,27.5
9,83,1005.3,28.9
15,82,1007.1,29.7
19,79,1007.5,31
17,78,1008.8,30.7
9,87,1009.8,28
0,83,1010,29.2
0,81,1009.4,30.1
6,83,1011.2,30.2
9,77,1012.8,30.9
13,74,1012.6,29.9
9,82,1013.6,28.1
7,70,1014,30.5
9,80,1013.6,29.7
9,70,1014.7,30.2
7,70,1014.1,30.7
6,68,1013.2,30.4
7,84,1012.4,25.9
9,75,1014,29.3
13,67,1013,30.7
7,82,1011.8,29.7
6,79,1011.7,29.4
9,77,1012.8,30.1
13,72,1013.5,27.2
11,75,1012.6,29.9
13,66,1012.2,30.2
15,72,1012.6,30.1
17,70,1012.6,29.3
15,63,1012.9,30.3
13,80,1011.7,28.8
11,84,1012.3,27.8
4,79,1013.3,27.1
6,72,1012.1,30.2
13,76,1012,30.4
9,76,1012,27.2
11,83,1012.6,27.8
13,68,1013.8,28.8
13,65,1013.1,29.9
11,68,1012.6,30.1
13,63,1012.4,29.8
4,52,1012.6,29.6
7,57,1012.7,29
20,77,1011.7,27.1
9,74,1011.7,28.8
20,75,1011.5,28.8
9,75,1012.5,29.6
9,75,1012.8,29.3
11,83,1012,28
20,75,1011.8,28.5
17,73,1012,28.7
17,80,1012.9,28.4
17,75,1012,28.6
26,72,1011,29
11,74,1009.9,29.7
15,82,1011.3,29.4
9,77,1011.4,29.7
20,81,1012.2,27.6
28,72,1013.4,27.8
28,44,1012.3,24.5
24,54,1012.9,26.9
28,55,1013.2,28.7
24,46,1012.7,28
20,61,1011.9,28.3
15,58,1012,29.1
9,75,1012.3,28.8
11,73,1011.5,29.1
15,60,1011.2,28.8
17,70,1011.9,28.1
13,76,1013.9,27.4
15,75,1013.3,29.1
9,63,1013.7,28.5
7,78,1013.2,28.8
9,78,1014.1,28.3
7,79,1014.5,29
11,68,1014,29.9
13,79,1013.8,26.9
17,78,1014,27.6
19,70,1014.5,28.4
11,70,1014.6,28.2
17,69,1013.8,28
11,75,1014.4,28.5
9,74,1013.4,29
11,81,1012.9,29.1
9,74,1013.9,28.7
9,69,1013.6,28.8
7,83,1014.1,27.6
6,73,1014.4,28.8
17,71,1015.9,28.1
24,60,1016.8,26.6
30,41,1017.6,25.6
28,33,1016.2,23.7
30,56,1014.7,26.1
26,63,1014.4,26.5
24,64,1013.9,26.7
20,72,1012.8,27.2
15,75,1012.7,26.3
17,63,1011.8,26.1
26,51,1012.4,25.3
22,38,1012.4,24.6
17,40,1013.2,23.6
19,47,1012.6,23.9
15,57,1012.4,25.8
13,63,1013.3,26.2
13,83,1013.9,25.8
9,69,1013.6,28.4
22,72,1014.7,26.9
30,52,1016.7,25.1
26,50,1016.4,26.2
24,52,1016.2,25.3
24,54,1017.3,24.3
19,33,1016.8,23.7
20,59,1015.8,25.8
17,67,1015.5,25.1
15,72,1015.7,23.7
24,48,1015.8,24.6
22,42,1015.3,24.3
17,49,1014.8,23.4
15,77,1014.6,25.6
9,81,1014.2,25.4
13,74,1013.9,26
20,84,1014,24.8
37,56,1016.6,21.6
35,57,1017.2,17.5
31,52,1017.1,18.4
24,41,1016.4,19.9
17,45,1014.3,20.4
11,55,1014.1,23.2
19,56,1015.4,23.6
9,78,1014.6,23.6
4,69,1013.8,23.7
7,71,1013.4,26.3
7,72,1013.7,26.9
13,73,1013.8,26.2
13,66,1014,26.7
20,64,1015.4,24.7
26,32,1016.6,23.3
20,45,1014.5,23.8
19,34,1014.3,22.8
17,39,1013.5,23.8
9,60,1013.1,24.4
13,59,1012.3,25.1
30,25,1013.6,24.3
31,20,1014.9,20.5
17,23,1016.2,19.7
22,48,1016,21
17,52,1015.5,22.5
9,68,1016.3,23
17,69,1016,25.6
20,67,1015.8,26
19,73,1015.9,26.1
15,70,1016.2,26.2
6,68,1015.9,26.5
17,63,1015.9,26.7
13,34,1015.6,26.4
15,48,1015.3,24.3
2,67,1014.4,26.6
11,74,1013.1,26.4
13,77,1012.6,26
15,68,1013,27.2
11,71,1012.6,26.4
15,76,1011.2,25.6
17,66,1011.3,27
13,60,1011.7,28
15,51,1012,27.5
28,71,1014.2,27.1
26,37,1015.9,27.8
17,68,1016,26.7
15,65,1015.1,26.4
20,72,1016.2,27.7
20,71,1016.1,27.5
9,75,1013.7,28.2
9,73,1012.2,28.5
15,74,1012.3,28.5
22,66,1014.6,28.5
20,47,1016,28.3
13,55,1015.8,29.2
6,66,1016.1,28.5
20,68,1014.9,28.7
15,64,1014.4,28.9
2,66,1013.2,28.9
6,63,1012.4,29.8
11,71,1012.9,28.8
15,66,1013.6,28.9
15,66,1013.7,28.9
13,59,1013.5,29.3
9,69,1013.6,29.6
20,73,1012.7,28.2
0,86,1011.5,26.7
17,90,1011,25
9,76,1012,28.6
4,69,1012.9,29.6
20,70,1012.7,28.1
17,68,1012.4,28.9
11,68,1011.6,29
7,74,1010.2,29.4
7,68,1011.3,30.5
13,67,1012.4,29.9
11,75,1011.9,29.3
13,71,1010.3,29.9
7,78,1010.6,29.2
9,71,1011.9,29.9
11,70,1012.6,30.2
11,77,1011.9,29.7
11,76,1012,27
17,82,1012.7,26.6
17,40,1013.3,28.7
30,60,1014.1,29.9
24,64,1014.8,30.1
7,66,1014.1,29.4
11,63,1013.2,30.1
7,68,1012.3,29.7
9,72,1011.9,30
7,69,1013,30
15,64,1012.6,29.5
13,55,1012,31
9,61,1012.5,29.9
24,59,1010.5,30.1
15,66,1012.1,30.3
13,62,1012.3,30.6
9,65,1011.9,29.6
9,68,1012.4,30
24,88,1014.8,24.5
31,64,1013.3,26.3
20,60,1011.6,29.3
7,72,1012.2,27.9
7,80,1013.4,27.9
4,75,1012.8,29.2
9,66,1011.7,30.1
11,69,1011.4,30
11,62,1012.4,30.8
9,62,1011.3,30.6
13,69,1010.5,30
17,67,1010.1,29.7
9,67,1010.8,30.7
15,65,1011,31.3
9,65,1011,31.5
7,79,1011.9,30.4
13,70,1011.9,31.2
19,68,1011.3,31
19,70,1010.9,30.9
15,73,1011.4,31.2
6,73,1011,30.7
11,62,1011.2,31.7
17,68,1010.5,31
15,84,1011.3,26.7
6,64,1011.9,30.6
4,59,1011.5,31.5
4,58,1011.2,31.1
9,63,1010.1,29.9
6,69,1009.4,30.6
9,91,1011,24.3
11,83,1011.1,25.2
4,67,1009.7,30.1
7,91,1010.5,24.8
7,71,1009.6,29.1
9,66,1008.9,30.3
9,84,1009.8,24.7
4,72,1010.3,30.2
4,76,1010.1,30.2
9,68,1010.7,31.7
9,75,1009.3,31.3
9,78,1009.5,27.6
20,66,1009.6,28.8
11,76,1010.6,29.4
13,72,1010.6,30.2
9,61,1010.2,30.7
2,67,1010.4,31
6,74,1010,31
4,76,1008.4,30.1
9,67,1008.5,31.3
6,68,1010.7,30.6
0,67,1009.5,31.7
4,67,1009.4,29.6
7,69,1009.7,30.9
6,81,1009.6,29.2
6,77,1008.9,30.3
7,74,1008.2,30.9
9,89,1008.8,27.2
9,83,1008.2,27.7
11,93,1006,25.8
20,85,1001.6,27.9
28,95,1007,24.3
13,96,1008,24.5
7,86,1007.9,27.5
15,79,1008.1,29.5
11,81,1008.5,29.4
7,85,1006.6,28
2,86,1006.1,28.8
NA,98,1007.2,25
17,93,1006.8,26.9
24,79,1003.9,29.6
22,80,1005,29.2
13,86,1003.7,25.1
17,98,1002,24.3
13,94,1000.7,26
30,79,1002.4,29.3
19,93,1005.5,25.5
13,76,1005.6,29.9
15,76,1005.1,29.9
17,77,1004.5,30
19,73,1004.6,29.8
13,75,1006.3,30.2
20,73,1006.8,30.1
15,74,1006.5,29.6
15,68,1007.7,30.8
11,66,1008.7,30.5
7,67,1010,30.1
17,74,1008.5,29.8
6,75,1008.9,29.2
9,68,1010.8,30.4
13,79,1010.3,27.9
2,93,1009.8,26.1
4,96,1011.3,24.4
9,79,1009.5,29.4
7,83,1007.8,27.5
13,96,1008.2,24.5
19,83,1008,28.1
17,80,1008.3,29.1
4,79,1009.1,29
7,78,1009.3,28.3
11,78,1010.2,27.9
6,93,1009.2,25
9,84,1006.8,28.4
6,88,1007.3,26.8
15,78,1007.2,28.2
9,83,1005.3,28.5
9,87,1004.5,26.8
22,93,1002.5,25.9
20,90,1003.8,27.6
17,77,1005.4,29.6
11,86,1007.3,28.8
0,91,1007.4,25.4
9,86,1006.9,24.9
19,75,1007.8,28.7
13,96,1008,24.4
30,77,1008.2,26.7
28,69,1010.5,28.9
20,70,1010.9,29.2
19,75,1010.5,29.1
17,74,1010.8,29.3
17,79,1010.5,28.4
19,81,1008.9,28.7
7,74,1009.7,27.6
15,78,1012.1,29
13,75,1011.7,29.2
13,73,1010.2,29.3
7,79,1011.4,29.4
2,82,1011.7,28.4
11,81,1008.8,27.3
7,78,1009.8,28
9,79,1008.8,28.3
7,70,1009.7,28.3
11,76,1007.6,30.1
7,70,1006,30.4
9,75,1006,27.8
31,96,1002.7,24.8
15,87,1005.2,25.9
15,82,1007.4,28.8
9,82,1008.6,28.9
6,86,1009.5,27.9
6,90,1010.9,27.3
7,79,1010.4,28.9
13,81,1009.7,28.1
6,82,1009.4,29.7
6,72,1010,29.1
13,83,1009.7,28
0,86,1009.3,28.8
4,84,1008.3,27.9
13,83,1009.9,27.3
9,90,1009.5,28
13,91,1011.5,24.1
9,92,1008.9,26.5
9,85,1010.1,27.6
7,88,1010.4,27.6
7,82,1009.5,28
11,89,1007.9,26.7
7,90,1009.1,27.6
6,85,1011,28.2
15,77,1010.8,29.9
17,75,1009.3,30.1
13,84,1010.1,28.2
9,89,1011,25.8
15,74,1010.2,28.3
17,51,1010.3,27.6
15,49,1011.4,27.7
15,78,1011.3,27.7
2,62,1009.6,29.6
7,83,1009.7,26.8
6,81,1010.8,27.5
11,75,1011.1,29.4
17,65,1009.6,28
15,73,1007.6,26.6
22,95,1007.4,21.1
13,98,1007.3,21.8
13,78,1011.9,27.7
11,80,1012.8,27.6
11,84,1012.2,27.2
9,77,1011.3,28.2
19,77,1011.7,29.3
11,83,1013,27.5
13,70,1013.1,28.9
9,80,1014,27.7
7,78,1013,28.9
4,70,1012.5,29.4
4,83,1011.9,27.9
6,79,1012.3,28.3
7,80,1011.7,28.6
11,72,1011,26.8
19,73,1011.4,25.5
7,78,1013.4,24.8
17,46,1013.1,25.6
19,55,1014.1,25.8
6,57,1013.9,27.2
9,76,1013.4,27.3
11,75,1013.9,27.8
13,74,1014.8,26.9
11,57,1014.6,27.3
11,68,1015.1,27.8
13,72,1014.8,28.2
13,57,1013.5,26.2
13,55,1013.8,25.8
19,44,1014.5,25
20,39,1014.6,25.1
15,47,1012.8,26.6
6,71,1012.7,26.9
19,64,1013.2,26
13,46,1013.3,25.2
11,78,1013.1,25.5
9,79,1012.3,26.5
11,71,1012.7,26.4
9,64,1011.9,27.2
9,64,1011,27.1
13,60,1010.7,26.3
7,75,1013.1,27.5
7,71,1013.3,28.7
17,60,1013.4,28.5
20,60,1013.3,27.2
20,48,1013.3,27.1
20,59,1013.4,26.9
20,56,1013.1,26.5
20,48,1013.3,27.5
20,52,1014.9,25.3
20,31,1015.7,23.1
22,25,1015.8,23.5
24,34,1014.9,24.4
19,42,1015.5,24
24,59,1013.9,25.8
20,66,1014.5,25.6
15,45,1016.1,24.2
19,48,1016.2,23.4
24,43,1016.2,23.3
17,46,1016.5,21.6
22,29,1017.1,20.9
20,31,1017.3,21.8
15,41,1017.6,20.9
19,43,1016.7,21.9
11,41,1016.6,21.8
13,43,1015.8,22.9
13,52,1014.7,21.8
11,51,1014.5,23.9
13,70,1014.6,24.2
15,43,1014.6,25.1
9,63,1013.9,24.5
13,56,1014.6,24.8
17,46,1015.3,24.8
9,62,1014.9,24.8
15,73,1013.9,25.4
17,74,1008.5,28.7
11,88,1008.6,27
13,82,1004.1,29.2
13,95,1005.1,25.1
13,89,1007.1,26.9
19,NA,1008,NA
17,81,1008.4,28
9,77,1009.3,28.5
22,93,1009.8,22.6
9,85,1007.7,28.5
4,83,1007.1,27.7
0,87,1008.2,26.8
13,78,1007.8,28
13,76,1008.5,27
20,77,1011.2,29.5
11,68,1012.1,29
9,75,1011.4,28.2
4,74,1011.1,28.8
11,67,1011.2,30
15,65,1012.3,29.8
7,67,1010.1,30.1
13,71,1010.8,29.2
11,66,1011.5,30
15,69,1010.4,29.7
9,78,1009.8,27.3
13,82,1008,26.7
19,87,1006.7,26
15,98,1006.4,25.1
19,91,1006.5,26
15,96,1006.4,24.7
15,96,1007.5,25.2
11,NA,1011.2,NA
9,86,1011.9,26.1
7,87,1010.9,26.5
13,64,1011.2,27.8
15,78,1010.9,28.2
17,81,1011.6,27
17,78,1010.3,27.3
11,74,1011,27
15,81,1011.7,27.5
19,53,1009.8,26.8
19,44,1009.7,26.2
13,62,1011.5,24.8
0,66,1012.3,23.8
2,69,1011.2,25.6
4,71,1009.4,27.7
9,76,1010.6,26.9
13,58,1011.3,28.7
6,71,1011.7,26.2
6,67,1013.1,25.8
6,NA,1013,27.6
0,58,1012.8,27.7
7,70,1011.5,26
6,72,1012.5,26.9
13,63,1015,26.8
13,69,1014.7,26.5
17,42,1015.5,25.5
11,53,1014.6,23.1
6,NA,1014.3,23.8
7,63,1014.9,26.8
13,54,1014.9,25.3
9,67,1013.1,24.2
13,64,1011.8,27.7
17,70,1013,28.1
20,78,1014.3,27.7
19,71,1013.4,27.5
11,72,1011.9,27.6
19,63,1012.1,26.3
13,71,1013.1,24
17,72,1013.8,26.2
13,80,1013.5,26
15,75,1013.2,27.3
20,70,1012.8,27
17,75,1013.8,26.1
20,61,1012.9,23.3
15,68,1012.1,25
9,72,1012.8,26.8
15,52,1014.1,24
17,74,1014.4,27.6
22,70,1013.7,26.8
15,77,1013.1,26.8
9,77,1013.1,26.9
7,77,1013.1,27.5
13,70,1013.6,27.2
30,42,1016.5,22.2
22,44,1017,19.3
19,49,1016,19.5
22,42,1014.8,24.6
17,37,1014.9,31.1
17,73,1014.7,25.3
9,NA,1015.3,NA
15,66,1014.5,25.3
20,72,1014.3,25
20,62,1013.5,26
24,NA,1014.7,23.4
17,50,1015,20.7
24,NA,1013.9,24.6
22,NA,1014.1,24.6
17,NA,1014.7,25
22,71,1014.5,24.4
15,63,1012.9,24.8
11,NA,1012.3,NA
6,72,1012.2,25.8
13,60,1011.6,24.6
17,59,1012,24
17,65,1012.6,22
19,39,1015.4,19.6
15,NA,1013.9,20.5
9,48,1012.2,18.5
17,NA,1013.2,19
20,69,1014.3,21
13,42,1014.7,23.2
15,31,1016.3,23
19,43,1016.5,23.2
22,38,1017.9,21.4
15,58,1017.5,19.9
15,53,1016.9,20.4
11,47,1015.1,22
9,61,1013.6,24.5
6,51,1014.1,22.7
15,49,1017.2,21.2
24,35,1019.9,21.2
30,27,1018.8,19.8
20,34,1019,16.9
7,63,1017.4,17
17,70,1015.4,20.9
11,47,1014.5,21.3
13,64,1015.5,21.3
15,40,1015.7,23.8
13,70,1016.7,23.5
11,61,1016,25.2
19,73,1015.5,22.8
15,67,1015.9,22.5
9,82,1015.8,22.8
17,77,1015.4,23.6
11,NA,1015.6,22.6
9,66,1016,22.2
13,67,1015.6,21.8
4,61,1014.8,21.8
11,61,1014,23.2
13,68,1013.7,24.3
2,56,1013.2,22.6
17,40,1014.4,22.5
24,NA,1017.1,23.1
24,30,1020.2,21.1
30,21,1020.2,18.1
20,22,1019.4,17.7
11,47,1017.6,15.5
7,40,1016.4,18.4
9,61,1015.3,21.8
9,75,1015.5,20.1
13,58,1014.7,21.4
19,NA,1015.5,22.2
13,47,1014.8,19.5
13,49,1016.5,20.5
26,21,1018.6,21.6
15,37,1018,18.2
13,52,1018.1,18.8
11,48,1017.1,20
17,49,1017.4,18.1
2,49,1016.5,18.4
9,39,1016,19.9
11,40,1015.2,19.3
4,NA,1014.8,21.6
2,64,1014.4,24
6,59,1015.1,23
4,63,1014.8,23.8
7,67,1015.5,24.8
13,67,1014.8,26.5
13,62,1014.1,27.2
13,55,1015.6,25.4
2,69,1014.7,26
7,70,1014,25
7,62,1013.7,26.1
13,56,1015.3,24.7
19,22,1017.6,23.1
15,44,1018.8,21.3
15,35,1018.1,20.3
15,NA,1017.5,23.5
7,NA,1017.6,24.5
2,59,1016.5,24.3
13,55,1016.1,26.5
9,69,1016.3,27
9,64,1015.8,27.4
7,59,1016.5,27.5
15,45,1017.9,25.5
9,64,1017.4,24
7,60,1017.1,23.5
13,63,1017.1,23.2
15,61,1017.5,23.6
15,49,1016.9,24.6
7,45,1016.7,25.2
13,50,1016.1,28
9,73,1013.8,27.1
11,64,1014.2,27.4
13,63,1015.4,28.3
15,54,1014.5,29.2
9,70,1013.1,28.5
17,66,1013.1,28.7
17,66,1011.8,28.7
13,65,1011.3,28.8
11,59,1010,30
7,68,1010.9,29
15,39,1011.1,31.9
7,52,1011.8,29
17,65,1013.4,27
9,54,1012.6,30.1
7,50,1013.4,28.5
13,54,1014.1,29
15,64,1013.5,28.3
13,56,1012.7,29
13,62,1011.8,28.5
13,61,1013.1,29.3
11,62,1013,29
9,61,1014.5,29
7,55,1013.9,30.2
9,63,1014,30.3
30,36,1014,30.1
11,56,1012.4,28.5
15,52,1012.1,29.6
11,48,1011.2,31
15,62,1012.1,29.4
17,39,1012.7,31.7
11,35,1012.4,34
9,52,1011.8,30.1
15,47,1011.8,30
13,57,1011.1,30.5
6,62,1014,30.5
7,64,1015,29
11,56,1014.7,30
15,67,1013.5,29.7
13,NA,1013.1,NA
7,57,1013.1,31.1
7,60,1012.1,31
11,56,1012,31.4
11,58,1010.9,31.3
9,66,1011.3,30.5
11,63,1011.8,30.2
17,25,1013.9,31.8
6,48,1014.1,32
9,60,1013.7,32.1
15,58,1013.4,31.2
7,62,1013.9,30.5
17,53,1013.2,31.8
13,66,1012.6,31.5
6,55,1012.7,31.5
9,56,1012.7,31.8
19,60,1011.9,31
15,NA,1012.1,NA
9,NA,1012.2,NA
11,65,1012.2,30.6
17,62,1011,29.8
19,62,1010.6,31.2
15,56,1010.2,32.5
13,58,1010.4,30
2,70,1009.1,29.1
6,69,1008.8,27.9
13,70,1009.5,27.8
11,85,1011.3,29.5
7,69,1010.8,29.5
13,64,1008.7,30.8
24,64,1007.9,32
13,64,1006.7,30.4
13,71,1008.4,29
11,77,1009.3,27
6,70,1007.7,29.2
13,69,1008.3,29.6
17,78,1007.9,28.2
6,83,1007.3,27.8
6,86,1005.3,26.7
15,83,1005.6,28.8
11,83,1007.1,27.2
19,NA,1007.6,NA
15,73,1008.2,30.6
4,75,1009.6,28.3
13,77,1010.3,29.6
7,84,1010.9,27
6,78,1008.5,29.5
2,94,1007.5,25.5
15,78,1009.7,27.4
9,64,1010.4,31
6,63,1010,31.3
13,76,1009.7,29.9
19,69,1007.8,31.2
9,82,1008.7,30.7
13,80,1008.1,31.3
7,64,1008.2,31.3
7,80,1009.7,31
6,64,1008.5,29.6
11,56,1008.5,31.8
19,71,1009.4,29.1
7,72,1009.8,31.5
4,71,1009.7,28.9
7,73,1010.3,29.9
9,66,1009.3,32.3
4,76,1009.4,29
9,64,1009.3,30.3
11,76,1009.7,29.9
7,100,1009.4,27.4
15,97,1010.1,27
9,NA,1009.2,NA
7,87,1010,25.5
9,75,1010.1,30
2,71,1009.8,30.1
13,72,1008.8,29.9
11,74,1009.9,30.7
19,75,1009.8,30.5
7,77,1008.6,27
7,67,1007.9,29
6,74,1009.1,28.7
13,46,1007.7,29.5
6,45,1006,29.2
0,96,1006,29
6,65,1008.9,30
13,64,1009,30.4
9,77,1006.9,28
17,82,1004.1,26.9
24,87,1000.8,26.6
22,86,998.9,26.6
22,89,1004.6,26.3
19,85,1005.4,27
13,79,1005.5,28.5
15,83,1005.5,27
15,81,1005.4,27.3
13,71,1005.9,29
2,92,1007.1,25.9
13,87,1006.7,27
9,95,1006.2,27.4
0,88,1007.2,26.6
9,81,1007.4,28.1
9,84,1005.9,27.2
13,78,1006,28.1
7,85,1004.7,27.5
11,86,1005.2,26.8
13,75,1003.4,28.3
20,98,1.00E+03,24
19,89,1004.8,25.6
19,89,1003,26.1
22,NA,1003.1,NA
20,81,1003.3,27.5
19,96,1003.5,23.5
13,89,1004.8,25.7
13,79,1007.1,28.9
6,93,1007.3,26.9
9,NA,1006.3,27.8
17,NA,1008.2,26.5
6,NA,1009.7,27.1
13,76,1007.9,28.6
11,87,1007.2,27.2
15,82,1008.6,27.7
7,92,1007.5,26.6
6,94,1005.8,27.3
20,83,1007.9,26.2
17,75,1008.2,28.5
7,82,1009.9,26.2
9,82,1009.7,25
15,74,1009.3,25.6
6,61,1009.7,29.4
17,75,1009.6,28.6
17,79,1009.5,28.3
9,85,1008.9,28.1
20,94,1010.3,24
7,85,1010.1,27
9,87,1010,26.8
11,84,1010.1,26.9
13,88,1011.1,27
17,73,1010.4,29.7
6,83,1009.4,27.7
9,NA,1010,NA
7,83,1010.3,27.3
13,75,1010.6,28.2
6,NA,1009.8,NA
7,90,1010.4,29
6,67,1012,29.8
6,74,1011,28.5
6,71,1011.8,28.7
19,61,1012.8,29.8
19,62,1012.8,28.9
13,70,1012.5,27.9
7,66,1010.5,29.9
9,74,1009.8,28.9
6,57,1009.7,30.1
13,75,1010.9,29.5
0,69,1010.5,29.5
9,76,1010.8,26.6
15,50,1012,27
11,45,1012.2,25.1
7,52,1012.8,24.8
9,57,1012.7,28.7
7,66,1012.6,30.1
6,82,1012.7,27.4
6,74,1011.1,29.1
11,71,1010,30
13,76,1011.8,30.2
11,71,1011.4,29.8
6,65,1012.1,29.8
9,64,1011.5,30
7,70,1010.7,29.6
11,75,1010.6,28.6
9,80,1010.9,27.1
7,85,1010.8,28.5
7,89,1009.4,26.1
7,77,1008.5,27.7
13,58,1009.4,29.3
9,51,1010.9,28.4
15,NA,1012.8,28
20,NA,1011.9,NA
7,56,1011.8,29.2
17,73,1012.5,27.7
17,66,1012.6,28.1
13,82,1011.7,25.5
13,72,1011.7,27.1
20,85,1012.5,26.5
22,83,1010.5,26.5
13,67,1009.3,27.9
9,73,1009.9,27.6
15,72,1010.3,28.3
17,78,1011.3,28
11,86,1013.2,26.6
11,45,1012.4,27.5
13,70,1012.6,27.5
6,61,1014.1,29
7,63,1014.3,27.9
17,60,1013.3,26.5
17,61,1014.4,26.4
20,60,1016.2,25.2
15,NA,1016.7,22.4
13,NA,1014.8,NA
11,NA,1014.5,23
11,50,1013.9,23
7,NA,1014.4,24
7,75,1014.4,26.5
9,50,1015.6,29.5
13,77,1015.1,24.5
13,60,1013.6,25.1
13,74,1013.7,24.9
11,75,1014.5,25.4
19,76,1014.5,26.2
24,67,1014.2,27.4
24,67,1014.8,27.1
15,66,1014.9,26.4
22,65,1013.6,26.7
9,67,1014.2,26
13,70,1015.3,26.5
11,57,1015.7,24.7
6,61,1015.5,25
9,65,1015.6,27.6
11,73,1015.4,25.7
9,72,1014.8,24.5
9,74,1014.4,26.1
15,66,1013.3,26.5
15,77,1014.2,24.7
11,71,1013.5,25.7
20,63,1013.7,25.2
20,61,1014.5,23.9
20,75,1014.4,25.2
20,87,1014.1,24.5
20,40,1013.4,26.1
31,66,1014.5,24.5
24,39,1016,21.3
22,33,1016,21.5
20,66,1014,19.1
9,85,1012.9,17.5
11,84,1011.3,20.3
11,58,1012.7,21.7
24,58,1016.2,21.4
31,36,1018.3,19.2
24,42,1018.7,16.9
15,40,1018.7,17.2
17,50,1016.7,22.8
15,67,1015.7,25
13,71,1016.6,25.2
19,69,1017.2,23.7
11,72,1018.6,22.9
13,43,1019.1,20.7
9,48,1017.7,16
17,39,1019.8,18.9
13,36,1019.7,18.9
15,62,1017.3,18.8
13,54,1016.2,21.8
22,30,1017.4,21.9
28,37,1020.7,16.3
13,40,1021.3,15.9
13,42,1019.8,14.7
17,75,1017,16.2
9,66,1016.7,17.3
17,NA,1017.5,19.9
19,NA,1017.5,21
15,NA,1016.4,17.7
9,61,1014.7,17.8
11,51,1015.2,19.1
7,42,1015.7,18
15,NA,1017.7,17.5
13,NA,1017.9,19.5
17,56,1015.6,20.3
17,69,1016,22.5
9,72,1015,22.3
11,71,1016.8,22.9
11,70,1017.2,22.5
24,NA,1018.6,21
13,49,1018.4,18.9
15,41,1018.6,19.3
13,56,1018,19.3
13,56,1018.3,17.6
6,60,1016.6,20.2
6,76,1016.1,19.5
9,71,1017.5,20.8
13,73,1019.2,21.8
13,66,1018.7,23.2
13,65,1018.3,24.1
15,NA,1018.4,21.7
9,NA,1017.9,22.7
7,50,1017.3,23.4
7,53,1016.4,24.3
15,67,1016.8,24.6
19,31,1019,22.6
22,NA,1020.8,21
30,18,1021.9,18.2
17,34,1018.7,19.3
17,57,1018.1,23.5
20,58,1018.3,24.7
19,NA,1019,NA
19,22,1018.4,26.6
13,49,1018,21.6
20,NA,1018.4,23.5
28,25,1020.1,20.8
17,27,1020.6,17.2
15,NA,1020.4,16.9
20,NA,1018.4,17.4
9,30,1018,17.4
30,NA,1019,20
11,37,1019.5,18.9
15,NA,1017.9,18.9
26,NA,1017.9,21.2
20,23,1018,20.3
11,NA,1017.6,18.1
17,38,1017.2,22
19,33,1017.9,23.7
15,NA,1017.1,21.6
22,74,1017.1,20.5
15,40,1017.2,20.8
13,35,1017.4,21
13,29,1017.2,21.3
9,35,1016.3,21.1
7,40,1016.4,21.8
7,38,1016.3,22.8
19,55,1017.3,21.6
22,38,1015.5,23.8
6,44,1014.8,20.5
9,40,1015.5,23.3
7,56,1016.9,25.2
9,55,1017.3,26.2
11,59,1016.6,26.8
11,45,1014.9,28
15,73,1015,26
7,50,1016.4,27.5
9,52,1016.7,28
7,36,1015.1,26.1
6,33,1014.2,26.8
7,60,1014.4,26.7
9,55,1015.5,27
7,62,1017.3,26.6
6,55,1016.6,27.5
7,44,1015.6,27.3
11,47,1015.3,26.7
11,47,1016.4,26.8
17,55,1013.9,28
22,54,1014.4,28.3
7,48,1015.1,29.8
